,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
20,2013-09-30,2412042.231816174,2423101.112936715,2496765.3092016797,2412042.231816174,2412042.231816174,47853.84845450187,47853.84845450187,47853.84845450187,47853.84845450187,47853.84845450187,47853.84845450187,0.0,0.0,0.0,2459896.080270676
21,2013-10-31,2416694.2068982334,2016642.7074558649,2095405.316054847,2416694.206898233,2416694.206898233,-360838.56646739924,-360838.56646739924,-360838.56646739924,-360838.56646739924,-360838.56646739924,-360838.56646739924,0.0,0.0,0.0,2055855.6404308341
22,2013-11-30,2421196.118267968,1866182.9431211483,1935953.5108186454,2421196.118267968,2421196.118267968,-519122.6195175702,-519122.6195175702,-519122.6195175702,-519122.6195175702,-519122.6195175702,-519122.6195175702,0.0,0.0,0.0,1902073.4987503977
23,2013-12-31,2425836.6350869155,2222348.131384179,2293365.7965790294,2425836.6350869155,2425836.6350869155,-169464.11420756826,-169464.11420756826,-169464.11420756826,-169464.11420756826,-169464.11420756826,-169464.11420756826,0.0,0.0,0.0,2256372.5208793473
24,2014-01-31,2430477.1519058635,1712610.0522443205,1784442.0850673604,2430477.1519058635,2430477.1519058635,-681387.254850459,-681387.254850459,-681387.254850459,-681387.254850459,-681387.254850459,-681387.254850459,0.0,0.0,0.0,1749089.8970554045
25,2014-02-28,2434668.58645201,1365287.7398947594,1437160.5578556936,2434668.58645201,2434668.58645201,-1035186.9970788222,-1035186.9970788222,-1035186.9970788222,-1035186.9970788222,-1035186.9970788222,-1035186.9970788222,0.0,0.0,0.0,1399481.5893731879
26,2014-03-31,2438634.6865917123,2096688.2268869746,2171797.5157029238,2438634.6865917123,2438634.6865917123,-302713.576504179,-302713.576504179,-302713.576504179,-302713.576504179,-302713.576504179,-302713.576504179,0.0,0.0,0.0,2135921.1100875335
27,2014-04-30,2442472.8480172306,2492305.333811832,2564810.705314515,2442472.8480172306,2442472.8480172306,85851.7145396837,85851.7145396837,85851.7145396837,85851.7145396837,85851.7145396837,85851.7145396837,0.0,0.0,0.0,2528324.5625569145
28,2014-05-31,2446418.6479188637,2833762.4534038804,2906670.6893027565,2446418.6479188637,2446418.6479188637,424340.00374873716,424340.00374873716,424340.00374873716,424340.00374873716,424340.00374873716,424340.00374873716,0.0,0.0,0.0,2870758.651667601
29,2014-06-30,2450237.1639527017,3144061.4163835444,3218111.175838294,2450237.1639527017,2450237.1639527017,729054.3513296334,729054.3513296334,729054.3513296334,729054.3513296334,729054.3513296334,729054.3513296334,0.0,0.0,0.0,3179291.515282335
30,2014-07-31,2454182.7839023173,3540235.5158103476,3615629.466649069,2454182.7839023173,2454182.7839023173,1122887.4843450235,1122887.4843450235,1122887.4843450235,1122887.4843450235,1122887.4843450235,1122887.4843450235,0.0,0.0,0.0,3577070.268247341
31,2014-08-31,2458128.4038519333,2983346.431073616,3058678.293335495,2458128.4038519333,2458128.4038519333,563295.776769726,563295.776769726,563295.776769726,563295.776769726,563295.776769726,563295.776769726,0.0,0.0,0.0,3021424.1806216594
32,2014-09-30,2461946.7457340825,2467638.824606821,2544623.7958249347,2461946.7457340825,2461946.7457340825,44191.406428646886,44191.406428646886,44191.406428646886,44191.406428646886,44191.406428646886,44191.406428646886,0.0,0.0,0.0,2506138.1521627293
33,2014-10-31,2465892.3656789702,2070202.7313665387,2145234.93418599,2465892.3656789702,2465892.3656789702,-355379.9796697432,-355379.9796697432,-355379.9796697432,-355379.9796697432,-355379.9796697432,-355379.9796697432,0.0,0.0,0.0,2110512.386009227
34,2014-11-30,2469710.70756112,1924168.659311473,2003658.2936853194,2469710.70756112,2469710.70756112,-507288.51679412613,-507288.51679412613,-507288.51679412613,-507288.51679412613,-507288.51679412613,-507288.51679412613,0.0,0.0,0.0,1962422.190766994
35,2014-12-31,2473656.327511295,2273351.8755574096,2348022.5682124156,2473656.327511295,2473656.327511295,-163598.29878059673,-163598.29878059673,-163598.29878059673,-163598.29878059673,-163598.29878059673,-163598.29878059673,0.0,0.0,0.0,2310058.0287306984
36,2015-01-31,2477601.947461471,1756377.1425380884,1829305.219784483,2477601.947461471,2477601.947461471,-685903.7383514907,-685903.7383514907,-685903.7383514907,-685903.7383514907,-685903.7383514907,-685903.7383514907,0.0,0.0,0.0,1791698.2091099801
37,2015-02-28,2481165.733291398,1398937.9377650672,1473404.4539679952,2481165.733291398,2481165.733291398,-1045096.2538879238,-1045096.2538879238,-1045096.2538879238,-1045096.2538879238,-1045096.2538879238,-1045096.2538879238,0.0,0.0,0.0,1436069.479403474
38,2015-03-31,2485111.3533173883,2149878.7216403508,2223813.4710187847,2485111.3533173883,2485111.3533173883,-296003.28112735983,-296003.28112735983,-296003.28112735983,-296003.28112735983,-296003.28112735983,-296003.28112735983,0.0,0.0,0.0,2189108.0721900286
39,2015-04-30,2488929.695277971,2522643.5315732514,2598112.264297413,2488929.695277971,2488929.695277971,71852.342348256,71852.342348256,71852.342348256,71852.342348256,71852.342348256,71852.342348256,0.0,0.0,0.0,2560782.0376262274
40,2015-05-31,2492875.3153039073,2893844.6490826416,2968711.360230988,2492875.3153039073,2492875.3153039073,438063.3303802862,438063.3303802862,438063.3303802862,438063.3303802862,438063.3303802862,438063.3303802862,0.0,0.0,0.0,2930938.6456841934
41,2015-06-30,2496693.6573150023,3177013.9452972435,3249920.2893587137,2496693.6573150023,2496693.6573150023,717968.373051319,717968.373051319,717968.373051319,717968.373051319,717968.373051319,717968.373051319,0.0,0.0,0.0,3214662.030366321
42,2015-07-31,2500639.2773931343,3595397.5758100287,3671845.5608548564,2500639.2773931343,2500639.2773931343,1133863.0183186901,1133863.0183186901,1133863.0183186901,1133863.0183186901,1133863.0183186901,1133863.0183186901,0.0,0.0,0.0,3634502.2957118247
43,2015-08-31,2504584.897471266,3024317.4639155124,3094815.473421128,2504584.897471266,2504584.897471266,555317.3379096359,555317.3379096359,555317.3379096359,555317.3379096359,555317.3379096359,555317.3379096359,0.0,0.0,0.0,3059902.235380902
44,2015-09-30,2508403.239404955,2508698.29314108,2586049.633886769,2508403.239404955,2508403.239404955,40817.061307593816,40817.061307593816,40817.061307593816,40817.061307593816,40817.061307593816,40817.061307593816,0.0,0.0,0.0,2549220.3007125487
45,2015-10-31,2512348.8594031,2124953.021587386,2199920.784228813,2512348.8594031,2512348.8594031,-349542.33169769484,-349542.33169769484,-349542.33169769484,-349542.33169769484,-349542.33169769484,-349542.33169769484,0.0,0.0,0.0,2162806.527705405
46,2015-11-30,2516167.2013197937,1983484.8286682693,2059148.863327998,2516167.2013197937,2516167.2013197937,-495385.3300416216,-495385.3300416216,-495385.3300416216,-495385.3300416216,-495385.3300416216,-495385.3300416216,0.0,0.0,0.0,2020781.8712781721
47,2015-12-31,2520112.8213003767,2325410.53073574,2399250.6221777564,2520112.8213003767,2520112.8213003767,-158226.92436083974,-158226.92436083974,-158226.92436083974,-158226.92436083974,-158226.92436083974,-158226.92436083974,0.0,0.0,0.0,2361885.896939537
48,2016-01-31,2524059.1383573874,1796298.4272930282,1871861.363417903,2524059.1383573874,2524059.1383573874,-690677.9421381166,-690677.9421381166,-690677.9421381166,-690677.9421381166,-690677.9421381166,-690677.9421381166,0.0,0.0,0.0,1833381.1962192708
49,2016-02-29,2527750.8543139454,1476726.7779886113,1549649.51256444,2527750.8543139454,2527750.8543139454,-1014181.2190842042,-1014181.2190842042,-1014181.2190842042,-1014181.2190842042,-1014181.2190842042,-1014181.2190842042,0.0,0.0,0.0,1513569.6352297412
50,2016-03-31,2532418.976042888,2178013.3102948153,2257052.9794305605,2532418.976042888,2532418.976042888,-316029.04371679435,-316029.04371679435,-316029.04371679435,-316029.04371679435,-316029.04371679435,-316029.04371679435,0.0,0.0,0.0,2216389.932326094
51,2016-04-30,2536936.513199929,2614053.9458833514,2689130.2731882753,2536936.513199929,2536936.513199929,114182.96943499599,114182.96943499599,114182.96943499599,114182.96943499599,114182.96943499599,114182.96943499599,0.0,0.0,0.0,2651119.4826349253
52,2016-05-31,2541604.6349288714,2902144.2344939583,2974910.3883384536,2541604.6349288714,2541604.6349288714,397047.08150057937,397047.08150057937,397047.08150057937,397047.08150057937,397047.08150057937,397047.08150057937,0.0,0.0,0.0,2938651.7164294505
53,2016-06-30,2546124.597399227,3262003.413867798,3333608.773028345,2546124.597399227,2546124.597399227,750924.8766893144,750924.8766893144,750924.8766893144,750924.8766893144,750924.8766893144,750924.8766893144,0.0,0.0,0.0,3297049.474088541
54,2016-07-31,2550795.225285261,3614851.1851807917,3688803.3620618153,2550795.225285261,2550795.225285261,1100054.9109613998,1100054.9109613998,1100054.9109613998,1100054.9109613998,1100054.9109613998,1100054.9109613998,0.0,0.0,0.0,3650850.1362466607
55,2016-08-31,2555465.853334927,3096888.502252094,3171731.3965606005,2555465.853334927,2555465.853334927,578639.6978508342,578639.6978508342,578639.6978508342,578639.6978508342,578639.6978508342,578639.6978508342,0.0,0.0,0.0,3134105.551185761
56,2016-09-30,2559985.815963636,2577496.2498597293,2645729.3418057254,2559985.815963636,2559985.815963636,51792.997715456724,51792.997715456724,51792.997715456724,51792.997715456724,51792.997715456724,51792.997715456724,0.0,0.0,0.0,2611778.813679093
57,2016-10-31,2564656.444407889,2160495.9412728953,2233379.76826612,2564656.4444078887,2564656.4444078887,-365913.34934067965,-365913.34934067965,-365913.34934067965,-365913.34934067965,-365913.34934067965,-365913.34934067965,0.0,0.0,0.0,2198743.0950672096
58,2016-11-30,2569176.4074184564,1999501.485184136,2077961.6086192294,2569176.4074184564,2569176.4074184564,-530868.9762307632,-530868.9762307632,-530868.9762307632,-530868.9762307632,-530868.9762307632,-530868.9762307632,0.0,0.0,0.0,2038307.431187693
