,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
58,2016-11-30,2569176.4074184564,1998488.2893248796,2073201.7912971668,2569176.4074184564,2569176.4074184564,-530868.9762307632,-530868.9762307632,-530868.9762307632,-530868.9762307632,-530868.9762307632,-530868.9762307632,0.0,0.0,0.0,2038307.431187693
59,2016-12-31,2573847.035862709,2359906.9524937626,2436130.9851970132,2573847.035862709,2573847.035862709,-175816.5305239059,-175816.5305239059,-175816.5305239059,-175816.5305239059,-175816.5305239059,-175816.5305239059,0.0,0.0,0.0,2398030.505338803
60,2017-01-31,2578517.6643069615,1864574.624225213,1939687.5859237248,2578517.6643069615,2578517.6643069615,-677140.2685102322,-677140.2685102322,-677140.2685102322,-677140.2685102322,-677140.2685102322,-677140.2685102322,0.0,0.0,0.0,1901377.3957967293
61,2017-02-28,2582736.2964501576,1521836.432327231,1596518.3478769974,2582736.2964501576,2582736.2964501576,-1024878.5975964926,-1024878.5975964926,-1024878.5975964926,-1024878.5975964926,-1024878.5975964926,-1024878.5975964926,0.0,0.0,0.0,1557857.698853665
62,2017-03-31,2587406.92489441,2241103.8026281963,2316166.46673242,2587406.92489441,2587406.92489441,-309391.62731083,-309391.62731083,-309391.62731083,-309391.62731083,-309391.62731083,-309391.62731083,0.0,0.0,0.0,2278015.29758358
63,2017-04-30,2591926.8879049774,2654968.891386592,2728306.3109952053,2591926.8879049774,2591926.8879049774,99963.7279473565,99963.7279473565,99963.7279473565,99963.7279473565,99963.7279473565,99963.7279473565,0.0,0.0,0.0,2691890.615852334
64,2017-05-31,2596597.51634923,2970520.0557811563,3047048.2447064584,2596597.51634923,2596597.51634923,410662.9524182102,410662.9524182102,410662.9524182102,410662.9524182102,410662.9524182102,410662.9524182102,0.0,0.0,0.0,3007260.46876744
65,2017-06-30,2601117.479359797,3300450.3622668423,3377245.6720758164,2601117.479359797,2601117.479359797,740040.4057337639,740040.4057337639,740040.4057337639,740040.4057337639,740040.4057337639,740040.4057337639,0.0,0.0,0.0,3341157.8850935614
66,2017-07-31,2605788.1078040497,3681544.8622139865,3755446.079999612,2605788.1078040497,2605788.1078040497,1111615.963279535,1111615.963279535,1111615.963279535,1111615.963279535,1111615.963279535,1111615.963279535,0.0,0.0,0.0,3717404.071083585
67,2017-08-31,2610458.7362483023,3144292.896366394,3218362.185801678,2610458.7362483023,2610458.7362483023,571074.9303553542,571074.9303553542,571074.9303553542,571074.9303553542,571074.9303553542,571074.9303553542,0.0,0.0,0.0,3181533.6666036565
68,2017-09-30,2614978.6992588695,2626344.8971197344,2700635.2507742867,2614978.6992588695,2614978.6992588695,47853.84845443457,47853.84845443457,47853.84845443457,47853.84845443457,47853.84845443457,47853.84845443457,0.0,0.0,0.0,2662832.547713304
69,2017-10-31,2619649.3277031225,2222217.116220372,2296072.9270251375,2619649.3277031225,2619649.3277031225,-360838.56646733155,-360838.56646733155,-360838.56646733155,-360838.56646733155,-360838.56646733155,-360838.56646733155,0.0,0.0,0.0,2258810.761235791
70,2017-11-30,2624169.2907136893,2069438.7213255828,2141359.083703834,2624169.2907136893,2624169.2907136893,-519122.61951754434,-519122.61951754434,-519122.61951754434,-519122.61951754434,-519122.61951754434,-519122.61951754434,0.0,0.0,0.0,2105046.671196145
71,2017-12-31,2628839.9191579423,2419840.45966717,2497229.4578880533,2628839.9191579423,2628839.9191579423,-169464.11420761936,-169464.11420761936,-169464.11420761936,-169464.11420761936,-169464.11420761936,-169464.11420761936,0.0,0.0,0.0,2459375.804950323
72,2018-01-01,2628990.5845916276,2394584.1361237275,2469169.806697615,2628990.584591628,2628990.584591628,-197703.97643872595,-197703.97643872595,-197703.97643872595,-197703.97643872595,-197703.97643872595,-197703.97643872595,0.0,0.0,0.0,2431286.6081529018
73,2018-02-01,2633661.21303588,1927046.5892781608,2006137.525355567,2633638.130386443,2633692.237573101,-666125.9505511563,-666125.9505511563,-666125.9505511563,-666125.9505511563,-666125.9505511563,-666125.9505511563,0.0,0.0,0.0,1967535.2624847237
74,2018-03-01,2637879.8451790763,1609554.5773544582,1682595.0364655876,2637734.8172626337,2638045.758055742,-991662.6663777243,-991662.6663777243,-991662.6663777243,-991662.6663777243,-991662.6663777243,-991662.6663777243,0.0,0.0,0.0,1646217.1788013522
75,2018-04-01,2642550.473623329,2274659.2963597164,2351574.025097587,2642228.037859133,2642897.382927005,-329149.3893478684,-329149.3893478684,-329149.3893478684,-329149.3893478684,-329149.3893478684,-329149.3893478684,0.0,0.0,0.0,2313401.0842754603
76,2018-05-01,2647070.4366338956,2751636.482232807,2826751.169637992,2646501.496604501,2647623.627092809,142920.40570222904,142920.40570222904,142920.40570222904,142920.40570222904,142920.40570222904,142920.40570222904,0.0,0.0,0.0,2789990.8423361247
77,2018-06-01,2651741.0650781486,2984165.6205281587,3060659.788395227,2650841.121330336,2652581.2215566663,370058.0287020531,370058.0287020531,370058.0287020531,370058.0287020531,370058.0287020531,370058.0287020531,0.0,0.0,0.0,3021799.093780202
78,2018-07-01,2656261.028088716,3389440.0812327596,3465613.2898210473,2655044.9525889587,2657403.755364615,772383.6214431751,772383.6214431751,772383.6214431751,772383.6214431751,772383.6214431751,772383.6214431751,0.0,0.0,0.0,3428644.649531891
79,2018-08-01,2660931.6565329684,3700802.9153799396,3774153.9182683807,2659344.9493259024,2662439.2421943317,1076092.224182544,1076092.224182544,1076092.224182544,1076092.224182544,1076092.224182544,1076092.224182544,0.0,0.0,0.0,3737023.8807155127
80,2018-09-01,2665602.2849772214,3221466.077089527,3298345.29268902,2663599.3181606755,2667505.450904862,593067.485077986,593067.485077986,593067.485077986,593067.485077986,593067.485077986,593067.485077986,0.0,0.0,0.0,3258669.7700552074
81,2018-10-01,2670122.2479877886,2693885.6547847493,2768500.4698980493,2667683.1015984295,2672414.9001134215,60453.39926386451,60453.39926386451,60453.39926386451,60453.39926386451,60453.39926386451,60453.39926386451,0.0,0.0,0.0,2730575.647251653
82,2018-11-01,2674792.8764320407,2263114.4399174275,2338592.395978825,2671840.2331956606,2677461.7814935585,-374895.98295271304,-374895.98295271304,-374895.98295271304,-374895.98295271304,-374895.98295271304,-374895.98295271304,0.0,0.0,0.0,2299896.8934793277
83,2018-12-01,2679312.839442608,2088614.6289392395,2162734.3706130157,2675926.97541182,2682531.6027256153,-554024.1529660769,-554024.1529660769,-554024.1529660769,-554024.1529660769,-554024.1529660769,-554024.1529660769,0.0,0.0,0.0,2125288.686476531
